Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4208,2014-09-19,2014-09-21,2,666,1,207,41,0,1659,2,11,1834,2519.958,7,0.4,-251.9958
2094,2016-06-06,2016-06-13,3,628,0,80,11,0,1722,2,13,443,328.224,4,0.2,28.7196
1528,2015-11-10,2015-11-15,3,31,0,49,3,3,1582,2,0,1089,79.9,2,0.0,35.156
3536,2017-06-16,2017-06-20,3,127,1,73,31,2,588,1,2,1319,14.016,3,0.2,4.7304
1863,2016-01-22,2016-01-28,3,592,0,314,28,1,934,1,8,283,7.56,6,0.0,0.3024
4914,2017-12-09,2017-12-13,3,123,1,83,33,1,1407,1,14,1377,37.208,1,0.2,-7.4416
4914,2017-12-09,2017-12-13,3,123,1,83,33,1,894,1,7,1335,57.576,3,0.2,21.591
4083,2017-12-28,2018-01-02,2,432,1,438,3,3,1385,1,14,112,725.84,4,0.0,210.4936
1534,2015-07-30,2015-07-31,0,317,0,438,3,3,1566,2,0,993,209.93,7,0.0,92.3692
1534,2015-07-30,2015-07-31,0,317,0,438,3,3,253,0,9,1345,5.28,3,0.0,2.3232
1534,2015-07-30,2015-07-31,0,317,0,438,3,3,741,1,3,1309,10.92,3,0.2,4.095
3159,2017-09-16,2017-09-17,0,64,1,212,3,3,1178,1,12,142,8.82,2,0.0,4.0572
3159,2017-09-16,2017-09-17,0,64,1,212,3,3,517,1,2,1138,5.98,1,0.0,1.5548
3461,2017-10-13,2017-10-17,3,22,1,374,36,1,1065,1,12,1294,11.648,2,0.2,4.0768
3461,2017-10-13,2017-10-17,3,22,1,374,36,1,1267,1,12,111,18.176,4,0.2,5.9072
3461,2017-10-13,2017-10-17,3,22,1,374,36,1,1319,1,14,588,59.712,6,0.2,5.9712
3461,2017-10-13,2017-10-17,3,22,1,374,36,1,972,1,10,196,24.84,3,0.2,8.694
4482,2015-09-26,2015-09-28,2,678,0,207,41,0,843,1,3,1357,2.08,5,0.8,-3.432
4482,2015-09-26,2015-09-28,2,678,0,207,41,0,1739,2,13,347,1114.4,7,0.2,376.11
1205,2015-11-02,2015-11-06,3,397,0,266,3,3,349,0,16,322,1038.84,5,0.2,51.942
1204,2015-09-26,2015-10-02,3,738,0,389,35,3,1048,1,12,537,141.76,5,0.2,47.844
1204,2015-09-26,2015-10-02,3,738,0,389,35,3,1511,2,0,1086,239.8,5,0.2,47.96
1204,2015-09-26,2015-10-02,3,738,0,389,35,3,1251,1,12,1812,31.104,6,0.2,10.8864
1893,2016-12-18,2016-12-20,2,30,1,472,8,2,665,1,3,716,254.058,7,0.7,-169.372
1893,2016-12-18,2016-12-20,2,30,1,472,8,2,433,1,1,54,194.528,2,0.2,24.316
1893,2016-12-18,2016-12-20,2,30,1,472,8,2,1424,1,15,1299,961.48,5,0.2,-204.3145
1859,2016-11-20,2016-11-24,2,578,2,94,33,1,928,1,8,126,19.096,7,0.2,6.6836
1859,2016-11-20,2016-11-24,2,578,2,94,33,1,1011,1,10,222,18.496,8,0.2,6.2424
1859,2016-11-20,2016-11-24,2,578,2,94,33,1,1514,2,0,1014,255.984,2,0.2,54.3966
1859,2016-11-20,2016-11-24,2,578,2,94,33,1,47,0,4,390,86.97,3,0.5,-48.7032
151,2014-12-26,2014-12-28,0,433,1,92,4,3,290,0,9,878,300.416,8,0.2,78.8592
151,2014-12-26,2014-12-28,0,433,1,92,4,3,77,0,5,745,230.352,3,0.2,20.1558
151,2014-12-26,2014-12-28,0,433,1,92,4,3,240,0,9,559,218.352,3,0.2,-24.5646
151,2014-12-26,2014-12-28,0,433,1,92,4,3,829,1,3,898,78.6,5,0.7,-62.88
151,2014-12-26,2014-12-28,0,433,1,92,4,3,941,1,8,1601,27.552,3,0.2,9.2988
2353,2016-10-28,2016-11-03,3,349,1,35,28,1,1151,1,12,1820,32.4,5,0.0,15.552
2353,2016-10-28,2016-11-03,3,349,1,35,28,1,1379,1,14,1558,1082.48,8,0.0,10.8248
2353,2016-10-28,2016-11-03,3,349,1,35,28,1,1255,1,12,1726,56.91,3,0.0,27.3168
2353,2016-10-28,2016-11-03,3,349,1,35,28,1,197,0,9,674,77.6,4,0.0,38.024
2353,2016-10-28,2016-11-03,3,349,1,35,28,1,744,1,3,263,14.28,1,0.0,6.5688
4943,2017-11-19,2017-11-23,3,370,0,80,11,0,343,0,16,281,219.075,3,0.5,-131.445
1387,2015-05-04,2015-05-09,2,54,1,329,30,1,232,0,9,592,26.8,2,0.0,12.864
383,2014-12-30,2015-01-04,3,418,1,474,20,0,590,1,2,1160,9.84,3,0.0,2.8536
145,2014-06-01,2014-06-06,3,167,2,240,28,1,676,1,3,679,45.48,3,0.0,20.9208
145,2014-06-01,2014-06-06,3,167,2,240,28,1,544,1,2,359,289.2,6,0.0,83.868
3340,2017-04-15,2017-04-17,0,692,0,16,44,2,560,1,2,627,4.89,1,0.0,2.0049
2358,2016-09-12,2016-09-14,2,101,1,18,4,3,201,0,9,391,15.136,4,0.2,3.5948
2358,2016-09-12,2016-09-14,2,101,1,18,4,3,119,0,5,831,466.768,2,0.2,52.5114
2358,2016-09-12,2016-09-14,2,101,1,18,4,3,194,0,9,565,15.232,1,0.2,1.7136
2358,2016-09-12,2016-09-14,2,101,1,18,4,3,955,1,10,218,6.264,3,0.2,2.0358
252,2014-09-27,2014-10-03,3,762,1,184,28,1,188,0,9,516,87.54,3,0.0,37.6422
780,2014-08-09,2014-08-16,3,23,1,429,8,2,1767,2,13,36,178.384,2,0.2,22.298
780,2014-08-09,2014-08-16,3,23,1,429,8,2,1139,1,12,1805,15.552,3,0.2,5.4432
738,2014-12-28,2014-12-30,0,709,1,374,36,1,577,1,2,363,99.136,4,0.2,8.6744
748,2014-11-04,2014-11-09,3,568,2,329,30,1,92,0,5,497,135.882,1,0.1,24.1568
748,2014-11-04,2014-11-09,3,568,2,329,30,1,1647,2,11,405,3991.98,2,0.0,1995.99
748,2014-11-04,2014-11-09,3,568,2,329,30,1,1830,2,13,1244,275.94,6,0.0,80.0226
748,2014-11-04,2014-11-09,3,568,2,329,30,1,1479,2,0,1107,360.0,4,0.0,129.6
748,2014-11-04,2014-11-09,3,568,2,329,30,1,1382,1,14,1572,43.57,1,0.0,13.071
667,2014-09-19,2014-09-24,3,279,1,262,3,3,909,1,8,1194,7.16,2,0.0,3.58
2668,2016-04-23,2016-04-27,3,302,1,196,3,3,829,1,3,898,251.52,6,0.2,81.744
2668,2016-04-23,2016-04-27,3,302,1,196,3,3,1510,2,0,1016,99.99,1,0.0,34.9965
3868,2017-11-03,2017-11-05,2,208,1,317,40,2,205,0,9,1531,15.992,1,0.2,0.9995
4624,2016-08-30,2016-09-01,0,602,0,374,36,1,1816,2,13,47,290.898,3,0.4,-67.8762
4624,2016-08-30,2016-09-01,0,602,0,374,36,1,1312,1,14,665,54.224,2,0.2,3.389
4624,2016-08-30,2016-09-01,0,602,0,374,36,1,103,0,5,825,786.744,4,0.3,-258.5016
4624,2016-08-30,2016-09-01,0,602,0,374,36,1,958,1,10,1358,100.24,10,0.2,33.831
4624,2016-08-30,2016-09-01,0,602,0,374,36,1,694,1,3,699,37.764,6,0.7,-27.6936
4653,2016-04-25,2016-04-29,2,388,0,374,36,1,1847,2,13,40,82.8,2,0.4,-20.7
4653,2016-04-25,2016-04-29,2,388,0,374,36,1,684,1,3,902,20.724,2,0.7,-13.816
4653,2016-04-25,2016-04-29,2,388,0,374,36,1,717,1,3,1627,4.896,3,0.7,-3.4272
1304,2015-09-01,2015-09-04,2,197,0,266,3,3,716,1,3,1511,4.752,1,0.2,1.6038
1304,2015-09-01,2015-09-04,2,197,0,266,3,3,1604,2,6,805,959.984,2,0.2,335.9944
1304,2015-09-01,2015-09-04,2,197,0,266,3,3,807,1,3,259,14.368,4,0.2,4.49
368,2014-07-12,2014-07-17,3,11,1,438,3,3,769,1,3,1578,7.712,2,0.2,2.7956
368,2014-07-12,2014-07-17,3,11,1,438,3,3,370,0,16,834,698.352,3,0.2,-17.4588
1166,2015-06-22,2015-06-26,2,434,0,249,42,3,905,1,8,1195,4.96,4,0.0,2.3312
265,2014-04-13,2014-04-17,2,349,1,374,36,1,474,1,2,1120,17.856,4,0.2,1.116
265,2014-04-13,2014-04-17,2,349,1,374,36,1,781,1,3,648,509.97,10,0.7,-407.976
265,2014-04-13,2014-04-17,2,349,1,374,36,1,925,1,8,1499,30.992,13,0.2,10.0724
265,2014-04-13,2014-04-17,2,349,1,374,36,1,1704,2,13,1484,71.928,12,0.4,8.3916
4395,2015-12-20,2015-12-24,3,173,0,25,41,0,1294,1,14,660,88.8,4,0.2,-2.22
4191,2017-06-15,2017-06-19,3,134,0,438,3,3,1762,2,13,149,47.976,3,0.2,4.7976
3489,2017-07-08,2017-07-12,3,746,0,269,19,1,609,1,2,334,7.56,3,0.0,3.0996
3489,2017-07-08,2017-07-12,3,746,0,269,19,1,1034,1,12,537,24.56,2,0.0,11.5432
3489,2017-07-08,2017-07-12,3,746,0,269,19,1,515,1,2,277,12.96,2,0.0,4.1472
2157,2016-09-01,2016-09-03,0,5,2,329,30,1,1464,2,0,1375,6.79,1,0.0,2.3086
2157,2016-09-01,2016-09-03,0,5,2,329,30,1,1144,1,12,1663,24.56,2,0.0,11.5432
2157,2016-09-01,2016-09-03,0,5,2,329,30,1,728,1,3,64,3.048,1,0.2,1.0668
2157,2016-09-01,2016-09-03,0,5,2,329,30,1,1144,1,12,1663,49.12,4,0.0,23.0864
2157,2016-09-01,2016-09-03,0,5,2,329,30,1,845,1,3,683,4355.168,4,0.2,1415.4296
2292,2016-04-08,2016-04-13,3,386,0,329,30,1,19,0,4,1420,388.704,6,0.2,-4.8588
2292,2016-04-08,2016-04-13,3,386,0,329,30,1,853,1,7,1,8.26,2,0.0,3.7996
2292,2016-04-08,2016-04-13,3,386,0,329,30,1,552,1,2,527,17.04,4,0.0,6.9864
2292,2016-04-08,2016-04-13,3,386,0,329,30,1,1183,1,12,105,34.4,5,0.0,15.824
2163,2016-04-23,2016-04-28,3,326,1,74,31,2,1180,1,12,1471,36.24,5,0.2,11.325
3909,2017-03-08,2017-03-11,0,775,1,94,9,2,397,1,1,300,647.84,8,0.0,168.4384
3909,2017-03-08,2017-03-11,0,775,1,94,9,2,959,1,10,232,20.7,2,0.0,9.936
3702,2017-09-25,2017-10-01,3,445,0,329,30,1,959,1,10,232,20.7,2,0.0,9.936
3702,2017-09-25,2017-10-01,3,445,0,329,30,1,61,0,5,750,488.646,3,0.1,86.8704
3702,2017-09-25,2017-10-01,3,445,0,329,30,1,594,1,2,1141,5.56,2,0.0,1.4456
3702,2017-09-25,2017-10-01,3,445,0,329,30,1,137,0,9,591,47.12,8,0.0,20.7328
281,2014-09-24,2014-09-29,3,351,0,438,3,3,1352,1,14,776,211.96,4,0.0,8.4784
2560,2016-10-21,2016-10-21,1,517,1,274,5,1,735,1,3,1644,23.2,4,0.0,10.44
2560,2016-10-21,2016-10-21,1,517,1,274,5,1,1431,1,15,1496,7.36,2,0.0,0.1472
2560,2016-10-21,2016-10-21,1,517,1,274,5,1,1369,1,14,1264,104.79,7,0.0,29.3412
2560,2016-10-21,2016-10-21,1,517,1,274,5,1,20,0,4,167,1043.92,4,0.0,271.4192
2903,2017-05-29,2017-06-04,3,312,0,189,41,0,1150,1,12,1717,25.92,5,0.2,9.396
2903,2017-05-29,2017-06-04,3,312,0,189,41,0,1360,1,14,664,53.424,3,0.2,4.6746
4242,2014-07-23,2014-07-27,3,26,0,489,1,3,717,1,3,1627,8.16,5,0.7,-5.712
4242,2014-07-23,2014-07-27,3,26,0,489,1,3,1571,2,0,1106,1023.936,8,0.2,179.1888
4242,2014-07-23,2014-07-27,3,26,0,489,1,3,492,1,2,1131,9.24,1,0.2,0.924
4242,2014-07-23,2014-07-27,3,26,0,489,1,3,1518,2,0,1088,479.04,10,0.2,-29.94
4605,2016-09-28,2016-10-01,0,527,1,393,11,0,1200,1,12,1750,99.136,4,0.2,30.98
4879,2017-08-27,2017-09-01,3,46,1,156,19,1,374,0,16,1200,1488.424,7,0.3,-297.6848
1200,2015-04-28,2015-05-05,3,618,0,207,41,0,390,1,1,819,8.652,3,0.8,-20.3322
1200,2015-04-28,2015-05-05,3,618,0,207,41,0,1390,1,14,130,23.832,3,0.2,2.6811
1200,2015-04-28,2015-05-05,3,618,0,207,41,0,650,1,3,714,12.176,4,0.8,-18.8728
2241,2016-10-28,2016-10-29,0,56,1,438,3,3,1278,1,12,1474,50.96,7,0.0,25.48
2241,2016-10-28,2016-10-29,0,56,1,438,3,3,731,1,3,1485,49.536,3,0.2,17.3376
1128,2015-06-26,2015-06-29,2,447,1,474,20,0,1591,2,0,1460,41.9,2,0.0,8.799
4502,2015-11-27,2015-12-02,3,227,0,369,8,2,320,0,16,853,375.4575,3,0.45,-157.0095
4502,2015-11-27,2015-12-02,3,227,0,369,8,2,1526,2,0,1010,83.976,3,0.2,-1.0497
1097,2015-12-03,2015-12-07,3,215,1,374,36,1,1634,2,11,986,482.34,4,0.7,-337.638
1097,2015-12-03,2015-12-07,3,215,1,374,36,1,203,0,9,21,2.96,1,0.2,0.777
203,2014-11-24,2014-11-26,0,564,0,83,33,1,629,1,2,474,2.624,1,0.2,0.4264
2842,2017-12-11,2017-12-15,3,545,0,329,30,1,638,1,3,146,23.36,4,0.2,7.884
2842,2017-12-11,2017-12-15,3,545,0,329,30,1,1513,2,0,1023,39.98,2,0.0,13.5932
4276,2014-09-21,2014-09-23,2,364,0,121,45,3,1796,2,13,1168,246.384,2,0.2,27.7182
4276,2014-09-21,2014-09-23,2,364,0,121,45,3,1609,2,6,401,1799.97,3,0.0,701.9883
4274,2014-06-07,2014-06-10,2,99,1,371,11,0,798,1,3,1625,12.462,3,0.8,-20.5623
2868,2017-06-30,2017-07-05,3,782,2,245,26,3,824,1,3,1577,75.792,3,0.2,25.5798
4108,2017-10-17,2017-10-19,2,713,1,504,37,1,1318,1,14,13,49.96,2,0.0,9.4924
4108,2017-10-17,2017-10-19,2,713,1,504,37,1,1173,1,12,1747,12.96,2,0.0,6.2208
1091,2015-10-31,2015-11-04,3,330,2,215,20,0,1441,1,15,84,70.12,4,0.0,21.036
1832,2016-09-08,2016-09-10,2,24,0,207,41,0,1349,1,14,1520,35.952,3,0.2,3.5952
1832,2016-09-08,2016-09-10,2,24,0,207,41,0,48,0,4,1351,2396.2656,4,0.32,-317.1528
1832,2016-09-08,2016-09-10,2,24,0,207,41,0,1323,1,14,469,131.136,4,0.2,-32.784
1832,2016-09-08,2016-09-10,2,24,0,207,41,0,1461,2,0,1461,57.584,2,0.2,0.7198
167,2014-12-24,2014-12-26,0,459,0,295,8,2,1140,1,12,1764,9.568,2,0.2,3.4684
649,2014-04-16,2014-04-20,3,708,1,521,31,2,582,1,2,250,39.072,6,0.2,9.768
3154,2017-12-24,2017-12-29,3,641,0,329,30,1,462,1,1,1494,35.91,3,0.0,9.6957
3140,2017-12-08,2017-12-12,3,430,0,438,3,3,1461,2,0,1461,179.95,5,0.0,37.7895
3140,2017-12-08,2017-12-12,3,430,0,438,3,3,1612,2,6,1446,1199.976,3,0.2,434.9913
3140,2017-12-08,2017-12-12,3,430,0,438,3,3,1228,1,12,1647,27.15,5,0.0,13.3035
3140,2017-12-08,2017-12-12,3,430,0,438,3,3,339,0,16,325,1004.024,7,0.2,-112.9527
3140,2017-12-08,2017-12-12,3,430,0,438,3,3,1190,1,12,1655,9.68,1,0.0,4.6464
3140,2017-12-08,2017-12-12,3,430,0,438,3,3,995,1,10,1435,28.35,9,0.0,13.608
3140,2017-12-08,2017-12-12,3,430,0,438,3,3,1144,1,12,1692,55.98,1,0.0,27.4302
3140,2017-12-08,2017-12-12,3,430,0,438,3,3,15,0,4,1183,1336.829,13,0.15,31.4548
3140,2017-12-08,2017-12-12,3,430,0,438,3,3,114,0,5,1172,113.568,2,0.2,-18.4548
3647,2017-11-03,2017-11-07,3,421,1,452,45,3,1024,1,12,1694,139.86,7,0.0,65.7342
3647,2017-11-03,2017-11-07,3,421,1,452,45,3,77,0,5,745,307.136,4,0.2,26.8744
3246,2017-06-24,2017-06-28,3,146,0,208,3,3,617,1,2,375,95.92,8,0.0,25.8984
2452,2016-04-14,2016-04-18,3,584,0,266,3,3,133,0,5,326,383.8,5,0.2,38.38
3892,2017-11-06,2017-11-10,3,775,1,407,15,2,1234,1,12,1778,5.78,1,0.0,2.8322
3020,2017-03-04,2017-03-09,3,709,1,266,3,3,523,1,2,138,9.32,4,0.0,2.7028
3020,2017-03-04,2017-03-09,3,709,1,266,3,3,848,1,7,1618,15.25,1,0.0,7.015
514,2014-06-22,2014-06-25,0,356,0,267,4,3,1573,2,0,956,196.752,6,0.2,56.5662
3314,2017-10-19,2017-10-23,3,533,1,247,19,1,307,0,9,1612,56.56,4,0.0,14.7056
3314,2017-10-19,2017-10-23,3,533,1,247,19,1,1322,1,14,472,32.7,3,0.0,8.502
3910,2017-08-21,2017-08-23,2,560,0,215,22,2,49,0,5,848,866.4,4,0.0,225.264
3790,2017-11-23,2017-11-26,2,390,1,64,20,0,254,0,9,457,28.4,2,0.0,11.076
3790,2017-11-23,2017-11-26,2,390,1,64,20,0,696,1,3,717,287.92,8,0.0,138.2016
22,2014-09-12,2014-09-13,0,682,2,328,30,1,1616,2,11,604,69.99,1,0.0,30.0957
3845,2017-10-01,2017-10-08,3,431,1,434,41,0,480,1,2,521,6.672,6,0.2,0.5004
4574,2016-04-15,2016-04-21,3,627,2,164,31,2,828,1,3,702,189.588,2,0.7,-145.3508
4574,2016-04-15,2016-04-21,3,627,2,164,31,2,1589,2,0,917,408.744,7,0.2,76.6395
4574,2016-04-15,2016-04-21,3,627,2,164,31,2,1589,2,0,917,291.96,5,0.2,54.7425
4574,2016-04-15,2016-04-21,3,627,2,164,31,2,1308,1,14,1658,4.768,2,0.2,-0.7748
2124,2016-06-06,2016-06-07,0,190,0,269,19,1,1388,1,14,979,714.3,5,0.0,207.147
4310,2014-12-19,2014-12-25,3,518,0,216,8,2,664,1,3,925,4.812,2,0.7,-3.6892
4310,2014-12-19,2014-12-25,3,518,0,216,8,2,1536,2,0,311,247.8,5,0.2,-18.585
2434,2016-06-12,2016-06-14,2,604,2,80,11,0,1649,2,11,396,1007.979,3,0.3,43.1991
2434,2016-06-12,2016-06-14,2,604,2,80,11,0,1144,1,12,1692,313.488,7,0.2,113.6394
3403,2017-09-15,2017-09-19,3,65,1,207,41,0,1158,1,12,1680,31.872,8,0.2,11.5536
3938,2017-01-20,2017-01-23,2,183,1,329,30,1,105,0,5,747,207.846,3,0.1,2.3094
1948,2016-09-05,2016-09-07,2,597,0,123,20,0,146,0,9,135,12.22,1,0.0,3.666
1948,2016-09-05,2016-09-07,2,597,0,123,20,0,1292,1,14,634,194.94,3,0.0,23.3928
1948,2016-09-05,2016-09-07,2,597,0,123,20,0,1383,1,14,580,70.95,3,0.0,20.5755
1948,2016-09-05,2016-09-07,2,597,0,123,20,0,1157,1,12,1833,91.36,4,0.0,42.0256
1948,2016-09-05,2016-09-07,2,597,0,123,20,0,90,0,5,1207,242.94,3,0.0,29.1528
1948,2016-09-05,2016-09-07,2,597,0,123,20,0,962,1,10,231,22.05,7,0.0,10.584
3883,2017-03-20,2017-03-25,2,739,0,94,12,0,143,0,9,729,2.91,1,0.0,1.3677
2750,2016-04-01,2016-04-03,2,621,0,23,30,1,488,1,2,1154,59.52,3,0.0,15.4752
2750,2016-04-01,2016-04-03,2,621,0,23,30,1,1340,1,14,633,161.94,3,0.0,9.7164
2750,2016-04-01,2016-04-03,2,621,0,23,30,1,536,1,2,348,263.88,6,0.0,71.2476
2750,2016-04-01,2016-04-03,2,621,0,23,30,1,569,1,2,29,30.48,3,0.0,7.9248
2750,2016-04-01,2016-04-03,2,621,0,23,30,1,634,1,2,1151,9.84,3,0.0,2.8536
2750,2016-04-01,2016-04-03,2,621,0,23,30,1,1766,2,13,308,35.12,4,0.0,9.1312
3750,2017-10-20,2017-10-24,3,246,1,2,33,1,328,0,16,427,284.364,2,0.4,-75.8304
3750,2017-10-20,2017-10-24,3,246,1,2,33,1,1297,1,14,520,665.408,2,0.2,66.5408
1701,2016-12-13,2016-12-17,3,431,1,336,34,0,1507,2,0,1074,63.88,4,0.0,24.9132
4215,2014-02-12,2014-02-18,3,669,0,96,3,3,51,0,5,753,129.568,2,0.2,-24.294
4681,2016-09-26,2016-10-01,3,560,0,116,11,0,88,0,5,833,747.558,3,0.3,-96.1146
4681,2016-09-26,2016-10-01,3,560,0,116,11,0,857,1,7,1493,8.928,2,0.2,3.348
919,2015-12-15,2015-12-22,3,371,0,452,45,3,426,1,1,22,103.92,4,0.0,36.372
919,2015-12-15,2015-12-22,3,371,0,452,45,3,1586,2,0,1005,899.91,9,0.0,377.9622
919,2015-12-15,2015-12-22,3,371,0,452,45,3,679,1,3,57,51.312,3,0.2,18.6006
1846,2016-04-22,2016-04-29,3,755,2,375,1,3,137,0,9,591,23.56,5,0.2,7.068
1846,2016-04-22,2016-04-29,3,755,2,375,1,3,336,0,16,376,1272.63,6,0.5,-814.4832
1846,2016-04-22,2016-04-29,3,755,2,375,1,3,651,1,3,1283,28.485,5,0.7,-20.889
1846,2016-04-22,2016-04-29,3,755,2,375,1,3,1444,1,15,1300,185.376,2,0.2,-34.758
1846,2016-04-22,2016-04-29,3,755,2,375,1,3,430,1,1,653,78.272,2,0.2,5.8704
4361,2015-01-17,2015-01-24,3,408,2,361,11,0,240,0,9,559,254.744,7,0.6,-312.0614
3893,2017-03-31,2017-04-04,3,236,1,8,41,0,23,0,4,384,205.3328,2,0.32,-36.2352
4504,2016-12-16,2016-12-20,2,136,0,80,11,0,729,1,3,409,4.788,3,0.8,-7.9002
1513,2015-12-20,2015-12-24,3,513,1,257,30,1,1248,1,12,538,55.48,1,0.0,26.6304
541,2014-11-09,2014-11-11,2,400,0,438,3,3,1378,1,14,1364,340.92,3,0.0,3.4092
541,2014-11-09,2014-11-11,2,400,0,438,3,3,9,0,4,1430,222.666,2,0.15,10.4784
541,2014-11-09,2014-11-11,2,400,0,438,3,3,1784,2,13,1390,703.968,4,0.2,87.996
541,2014-11-09,2014-11-11,2,400,0,438,3,3,1334,1,14,508,92.52,6,0.0,24.9804
541,2014-11-09,2014-11-11,2,400,0,438,3,3,1106,1,12,1331,62.65,7,0.0,28.819
541,2014-11-09,2014-11-11,2,400,0,438,3,3,1219,1,12,1697,94.85,5,0.0,45.528
1756,2016-07-12,2016-07-19,3,432,1,266,3,3,1684,2,13,442,95.76,6,0.2,7.182
2512,2016-10-27,2016-11-02,3,353,0,488,30,1,232,0,9,592,40.2,3,0.0,19.296
1709,2016-06-26,2016-07-02,3,367,1,329,30,1,566,1,2,1296,14.7,5,0.0,6.615
1709,2016-06-26,2016-07-02,3,367,1,329,30,1,1314,1,14,659,704.25,5,0.0,84.51
434,2014-10-06,2014-10-10,3,788,0,437,3,3,1496,2,0,920,9.09,3,0.0,1.9089
344,2014-07-22,2014-07-27,3,270,0,329,30,1,542,1,2,1304,5.96,2,0.0,1.6688
344,2014-07-22,2014-07-27,3,270,0,329,30,1,1535,2,0,1004,159.98,2,0.0,57.5928
3615,2017-06-10,2017-06-13,0,543,2,266,3,3,996,1,10,134,29.6,2,0.0,14.8
3615,2017-06-10,2017-06-13,0,543,2,266,3,3,6,0,4,1188,514.165,5,0.15,-30.245
3615,2017-06-10,2017-06-13,0,543,2,266,3,3,1747,2,13,1844,279.96,5,0.2,17.4975
642,2014-10-29,2014-10-31,0,663,0,80,11,0,1720,2,13,157,2735.952,6,0.2,341.994
421,2014-06-09,2014-06-13,2,184,2,209,41,0,1692,2,13,1483,7.992,1,0.2,0.5994
421,2014-06-09,2014-06-13,2,184,2,209,41,0,1465,2,0,1009,63.984,2,0.2,10.3974
421,2014-06-09,2014-06-13,2,184,2,209,41,0,536,1,2,348,70.368,2,0.2,6.1572
171,2014-09-14,2014-09-19,3,39,0,410,30,1,1354,1,14,647,449.15,5,0.0,8.983
171,2014-09-14,2014-09-19,3,39,0,410,30,1,888,1,7,455,11.07,3,0.0,5.0922
2781,2016-05-09,2016-05-14,3,716,0,452,45,3,1483,2,0,1465,93.98,2,0.0,13.1572
4568,2016-03-18,2016-03-21,2,651,0,289,40,2,334,0,16,284,189.882,3,0.4,-94.941
1255,2015-12-27,2015-12-31,3,495,0,150,2,2,858,1,7,1514,105.42,2,0.0,51.6558
2105,2016-07-25,2016-07-31,3,669,0,104,3,3,740,1,3,448,119.616,8,0.2,40.3704
2105,2016-07-25,2016-07-31,3,669,0,104,3,3,311,0,9,882,255.76,4,0.0,81.8432
2105,2016-07-25,2016-07-31,3,669,0,104,3,3,92,0,5,497,241.568,2,0.2,18.1176
2105,2016-07-25,2016-07-31,3,669,0,104,3,3,138,0,9,509,69.3,9,0.0,22.869
4520,2016-05-30,2016-06-04,3,548,1,362,4,3,705,1,3,1602,22.62,2,0.7,-15.08
4520,2016-05-30,2016-06-04,3,548,1,362,4,3,704,1,3,711,14.952,2,0.7,-11.9616
4520,2016-05-30,2016-06-04,3,548,1,362,4,3,67,0,5,769,801.568,2,0.2,50.098
4520,2016-05-30,2016-06-04,3,548,1,362,4,3,668,1,3,1513,2.376,3,0.7,-1.9008
4520,2016-05-30,2016-06-04,3,548,1,362,4,3,1044,1,12,1617,32.792,1,0.2,11.8871
3504,2017-11-12,2017-11-15,2,246,1,329,30,1,766,1,3,241,15.92,5,0.2,5.373
1401,2015-03-16,2015-03-22,3,160,0,21,9,2,525,1,2,1353,2.74,1,0.0,0.7398
1401,2015-03-16,2015-03-22,3,160,0,21,9,2,601,1,2,1153,8.34,3,0.0,2.1684
1401,2015-03-16,2015-03-22,3,160,0,21,9,2,1331,1,14,1260,46.74,3,0.0,11.685
1401,2015-03-16,2015-03-22,3,160,0,21,9,2,776,1,3,650,6354.95,5,0.0,3177.475
3511,2017-11-26,2017-11-27,0,475,0,167,23,0,179,0,9,626,126.3,3,0.0,40.416
3511,2017-11-26,2017-11-27,0,475,0,167,23,0,1530,2,0,1399,38.04,2,0.0,12.1728
1794,2016-10-20,2016-10-23,0,459,0,330,33,1,542,1,2,1304,7.152,3,0.2,0.7152
4072,2017-12-21,2017-12-25,3,95,0,266,3,3,599,1,2,1134,6.63,3,0.0,1.7901
4072,2017-12-21,2017-12-25,3,95,0,266,3,3,513,1,2,1123,5.88,2,0.0,1.7052
3355,2017-01-22,2017-01-27,3,15,2,175,24,3,1610,2,6,397,2999.95,5,0.0,1379.977
3355,2017-01-22,2017-01-27,3,15,2,175,24,3,1413,1,14,125,51.45,3,0.0,13.8915
3355,2017-01-22,2017-01-27,3,15,2,175,24,3,1117,1,12,779,11.96,2,0.0,5.382
3355,2017-01-22,2017-01-27,3,15,2,175,24,3,1412,1,14,1556,1126.02,3,0.0,56.301
1568,2015-03-22,2015-03-26,3,192,0,207,41,0,1462,2,0,1598,18.392,1,0.2,5.2877
1568,2015-03-22,2015-03-26,3,192,0,207,41,0,1315,1,14,417,129.568,2,0.2,-25.9136
1568,2015-03-22,2015-03-26,3,192,0,207,41,0,648,1,3,1837,14.112,9,0.8,-21.168
3707,2017-01-23,2017-01-25,0,490,1,123,20,0,334,0,16,284,210.98,2,0.0,21.098
4618,2016-05-21,2016-05-23,0,463,0,266,3,3,1812,2,13,1099,55.176,3,0.2,-12.4146
4618,2016-05-21,2016-05-23,0,463,0,266,3,3,1569,2,0,911,66.26,2,0.0,27.1666
1579,2015-12-26,2016-01-02,3,70,0,247,19,1,926,1,8,1499,22.2,5,0.0,10.434
3074,2017-10-21,2017-10-26,3,593,2,238,8,2,104,0,5,741,683.952,3,0.2,42.747
